基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
15917,兴业30天滚动持有中短债A,债券型-中短债,,,0.0,101.74,0.13,0.1
15918,兴业30天滚动持有中短债C,债券型-中短债,,,0.0,101.74,0.13,0.1
15923,申万菱信稳鑫90天滚动持有中短债债券A,债券型-中短债,2022-09-22,0.014608,0.0,100.07,3.91,0.02
15924,申万菱信稳鑫90天滚动持有中短债债券C,债券型-中短债,2022-09-22,0.0156259999999999,0.0,100.07,3.91,0.02
15931,金鹰恒润债券发起式A,债券型-混合二级,2022-10-10,2.8,11.12,90.31,1.18,9.15
15932,金鹰恒润债券发起式C,债券型-混合二级,2022-10-10,0.673779,11.12,90.31,1.18,9.15
15938,平安盈福6个月持有债券(FOF)A,FOF-稳健型,2022-08-09,1.25,0.0,5.21,7.68,87.46
15939,平安盈福6个月持有债券(FOF)C,FOF-稳健型,2022-08-09,0.101918,0.0,5.21,7.68,87.46
15940,华夏聚信一年持有混合(FOF)A,FOF-稳健型,2022-10-27,0.932204,0.0,5.28,3.18,94.87
15941,华夏聚信一年持有混合(FOF)C,FOF-稳健型,2022-10-27,0.678766,0.0,5.28,3.18,94.87
15942,上银慧享利30天滚动持有中短债发起A,债券型-中短债,2022-06-28,53.65,0.0,95.53,0.06,10.8
15943,上银慧享利30天滚动持有中短债发起C,债券型-中短债,2022-06-28,40.0,0.0,95.53,0.06,10.8
15944,中银中证同业存单AAA指数7天持有期,指数型-固收,2022-06-21,26.65,0.0,121.12,2.09,0.27
15953,信澳鑫享债券A,债券型-混合二级,2022-11-01,0.462441,18.66,86.96,4.56,22.79
15954,信澳鑫享债券C,债券型-混合二级,2022-11-01,0.004716,18.66,86.96,4.56,22.79
15955,万家中证同业存单AAA指数7天持有,指数型-固收,2022-06-23,22.43,0.0,92.04,0.04,7.98
15956,国联安中证同业存单AAA指数7天持有期,指数型-固收,2022-06-21,1.9,0.0,99.52,0.53,0.06
15957,财通资管双安债券A,债券型-混合二级,2022-12-09,5.15,0.0,122.06,2.43,0.62
15958,财通资管双安债券C,债券型-混合二级,2022-12-09,0.002345,0.0,122.06,2.43,0.62
15959,太平嘉和三个月定开债发起,债券型-混合二级,2022-06-27,47.87,16.66,91.31,0.19,1.64
15960,创金合信中证同业存单AAA指数7天持有,指数型-固收,2022-07-08,0.210428,0.0,88.51,4.59,6.94
15962,国联添安稳健养老目标一年持有混合(FOF)A,FOF-稳健型,2023-02-17,0.939466,0.0,5.95,1.96,98.53
15966,淳厚中债1-3年政金债指数,指数型-固收,2022-09-02,1.82,0.0,106.54,0.17,13.72
15969,博时富尊一年定开债发起式,债券型-混合一级,,,0.0,131.91,1.76,1.05
15975,工银积极养老目标五年持有混合发起(FOF),FOF-进取型,2022-12-20,0.096113,0.0,5.26,9.66,85.88
15978,安信恒鑫增强债券A,债券型-混合二级,2022-07-07,17.44,18.99,75.4,5.0,15.04
15979,安信恒鑫增强债券C,债券型-混合二级,2022-07-07,4.12,18.99,75.4,5.0,15.04
15982,国泰君安稳债双利6个月持有债券发起A,债券型-混合二级,,,13.0,99.79,11.04,0.01
15983,国泰君安稳债双利6个月持有债券发起C,债券型-混合二级,,,13.0,99.79,11.04,0.01
15991,长城鑫利30天滚动持有中短债A,债券型-中短债,2023-02-17,5.09,0.0,118.52,0.0,0.06
15992,长城鑫利30天滚动持有中短债C,债券型-中短债,2023-02-17,26.16,0.0,118.52,0.0,0.06
15999,中欧预见稳健养老目标一年持有混合(FOF)A,FOF-稳健型,2022-07-19,4.64,0.0,6.08,5.59,88.64
16003,广发集远债券A,债券型-混合二级,2022-08-25,4.71,22.23,96.3,3.15,1.15
16004,广发集远债券C,债券型-混合二级,2022-08-25,1.85,22.23,96.3,3.15,1.15
16005,红土创新添利债券A,债券型-混合二级,2022-09-21,0.084997,5.25,108.37,0.16,6.24
16006,红土创新添利债券C,债券型-混合二级,2022-09-21,4.82,5.25,108.37,0.16,6.24
16007,招商中证消费电子主题ETF联接A,指数型-股票,2023-02-14,0.0582149999999999,1.31,2.84,4.54,93.35
16008,招商中证消费电子主题ETF联接C,指数型-股票,2023-02-14,0.193146,1.31,2.84,4.54,93.35
16019,招商中证电池主题ETF联接A,指数型-股票,2022-07-12,0.303653,0.0,4.39,0.89,99.16
16020,招商中证电池主题ETF联接C,指数型-股票,2022-07-12,0.64279,0.0,4.39,0.89,99.16
16024,工银稳健丰瑞90天持有短债A,债券型-中短债,2022-08-12,17.51,0.0,118.06,0.58,8.3
16025,工银稳健丰瑞90天持有短债C,债券型-中短债,2022-08-12,12.94,0.0,118.06,0.58,8.3
16034,建信鑫福60天持有中短债债券A,债券型-中短债,2022-07-27,20.0,0.0,113.36,0.19,0.49
16035,建信鑫福60天持有中短债债券C,债券型-中短债,2022-07-27,14.77,0.0,113.36,0.19,0.49
16036,汇添富鑫添盈一年持有混合(FOF)A,FOF-稳健型,2023-02-22,1.03,0.0,6.53,3.34,90.9
16037,汇添富鑫添盈一年持有混合(FOF)C,FOF-稳健型,2023-02-22,0.051216,0.0,6.53,3.34,90.9
16038,汇添富丰润中短债C,债券型-中短债,2022-07-20,11.65,0.0,115.59,1.59,0.39
16039,汇添富丰润中短债E,债券型-中短债,2022-07-20,5.63,0.0,115.59,1.59,0.39
16040,华安新动力灵活配置混合C,混合型-灵活,2022-06-23,0.2312519999999999,0.0,41.39,32.13,35.01
16041,华安新机遇灵活配置混合C,混合型-灵活,2022-06-23,0.003544,26.82,62.28,8.06,3.06
16042,华安稳健回报混合C,混合型-灵活,2022-07-07,0.002834,12.9,93.08,0.58,0.01
16043,东财证券30A,指数型-股票,2022-11-29,0.285068,0.0,0.0,12.07,90.73
16044,东财证券30C,指数型-股票,2022-11-29,0.247548,0.0,0.0,12.07,90.73
16047,鹏扬利鑫60天滚动持有债券E,债券型-混合一级,2022-06-23,0.194207,0.0,112.75,1.06,3.24
16055,博时纳斯达克100ETF发起式联接(QDII)A人民币,指数型-海外股票,2022-07-26,5.49,0.0,0.0,6.33,95.91
16056,博时纳斯达克100ETF发起式联接(QDII)A美元现汇,指数型-海外股票,,,0.0,0.0,6.33,95.91
16057,博时纳斯达克100ETF发起式联接(QDII)C人民币,指数型-海外股票,2022-07-26,5.76,0.0,0.0,6.33,95.91
16063,华安中证同业存单AAA指数7天持有发起式,指数型-固收,2022-06-29,13.99,0.0,133.32,0.12,0.57
16066,英大中证同业存单AAA指数7天持有,指数型-固收,,,0.0,106.66,1.78,0.0
16077,华夏中证农业主题ETF发起联接A,指数型-股票,2022-08-19,0.212021,0.0,0.0,5.84,99.62
16078,华夏中证农业主题ETF发起联接C,指数型-股票,2022-08-19,0.132196,0.0,0.0,5.84,99.62
16079,华夏福泽养老目标2035三年持有混合发起式(FOF)A,FOF-均衡型,2022-11-29,0.702026,0.0,4.34,13.12,94.08
16080,财通资管通达稳健3个月持有债券发起(FOF)A,FOF-稳健型,2022-08-10,0.421204,0.0,5.7,0.46,94.77
16081,财通资管通达稳健3个月持有债券发起(FOF)C,FOF-稳健型,2022-08-10,0.130195,0.0,5.7,0.46,94.77
16082,工银中证同业存单AAA指数7天持有,指数型-固收,2022-06-28,24.18,0.0,133.88,0.08,0.38
16083,中加中证同业存单AAA指数7天持有,指数型-固收,2022-06-29,5.5,0.0,99.13,0.14,8.61
16084,中银慧泽平衡3个月持有混合发起(FOF)A,FOF-均衡型,2022-06-29,0.487887,0.0,6.0,4.29,91.17
16085,中银慧泽平衡3个月持有混合发起(FOF)C,FOF-均衡型,2022-06-29,0.034977,0.0,6.0,4.29,91.17
16086,中银慧泽积极3个月持有混合发起(FOF)A,FOF-进取型,2022-06-29,0.144709,0.0,4.74,3.23,92.32
16087,中银慧泽积极3个月持有混合发起(FOF)C,FOF-进取型,2022-06-29,0.004629,0.0,4.74,3.23,92.32
16088,金鹰添悦60天滚动持有短债A,债券型-中短债,2022-12-20,0.981966,0.0,118.38,3.34,1.0
16089,金鹰添悦60天滚动持有短债C,债券型-中短债,2022-12-20,1.01,0.0,118.38,3.34,1.0
16093,华泰紫金添鑫30天滚动中短债发起A,债券型-中短债,2022-07-11,2.14,0.0,98.91,0.28,4.48
16094,华泰紫金添鑫30天滚动中短债发起C,债券型-中短债,2022-07-11,0.108872,0.0,98.91,0.28,4.48
16107,红土创新丰源中短债B,债券型-中短债,2022-07-01,0.491256,0.0,98.18,0.93,4.61
16109,南方振元债券发起A,债券型-混合二级,,,4.12,103.71,3.33,5.82
16110,南方振元债券发起C,债券型-混合二级,,,4.12,103.71,3.33,5.82
16115,华安养老目标2050五年持有混合发起式(FOF),FOF-进取型,2023-01-10,0.509894,0.0,4.61,0.8,94.78
16121,华安积极养老目标五年持有混合发起式(FOF)A,FOF-进取型,2022-09-28,0.482282,0.0,4.65,2.69,92.86
16124,汇泉安盈回报债券A,债券型-混合二级,2022-09-07,0.614516,0.0,87.61,16.85,5.92
16125,汇泉安盈回报债券C,债券型-混合二级,2022-09-07,0.381143,0.0,87.61,16.85,5.92
16128,景顺长城中证红利低波动100ETF发起联接A,指数型-股票,2022-08-02,3.94,0.0,0.0,5.6,96.42
16129,景顺长城中证红利低波动100ETF发起联接C,指数型-股票,2022-08-02,4.7,0.0,0.0,5.6,96.42
16132,国泰君安善兴平衡养老目标三年持有混合发起(FOF),FOF-均衡型,,,0.0,0.0,7.08,93.17
16136,中银证券慧泽稳健3个月持有期混合发起(FOF)A,FOF-稳健型,2022-07-07,0.3697789999999999,0.0,0.0,8.41,92.37
16137,中银证券慧泽稳健3个月持有期混合发起(FOF)C,FOF-稳健型,2022-07-07,0.044762,0.0,0.0,8.41,92.37
16138,中银证券慧泽进取3个月持有期混合发起(FOF)A,FOF-均衡型,2022-07-07,0.225121,0.0,0.0,10.72,91.79
16139,中银证券慧泽进取3个月持有期混合发起(FOF)C,FOF-均衡型,2022-07-07,0.064582,0.0,0.0,10.72,91.79
16140,汇添富稳瑞30天滚动持有中短债A,债券型-中短债,2022-07-26,8.15,0.0,102.92,0.13,0.01
16141,汇添富稳瑞30天滚动持有中短债C,债券型-中短债,2022-07-26,5.35,0.0,102.92,0.13,0.01
16142,华安沣悦债券A,债券型-混合二级,2022-08-23,2.4,10.37,92.51,9.31,3.08
16143,华安沣悦债券C,债券型-混合二级,2022-08-23,0.153242,10.37,92.51,9.31,3.08
16146,工银安裕积极一年持有混合(FOF)A,FOF-进取型,2022-08-31,0.503975,0.0,4.29,11.74,101.48
16147,工银安裕积极一年持有混合(FOF)C,FOF-进取型,2022-08-31,0.548258,0.0,4.29,11.74,101.48
16149,中银季季享90天滚动持有中短债债券发起A,债券型-中短债,2022-09-07,17.79,0.0,124.75,0.29,0.41
16150,中银季季享90天滚动持有中短债债券发起C,债券型-中短债,2022-09-07,11.66,0.0,124.75,0.29,0.41
16153,中银慧泽稳健3个月持有混合发起(FOF)A,FOF-稳健型,2022-07-07,0.648261,0.0,5.86,2.95,91.69
16154,中银慧泽稳健3个月持有混合发起(FOF)C,FOF-稳健型,2022-07-07,0.252811,0.0,5.86,2.95,91.69
16160,天弘安恒60天滚动持有短债C,债券型-中短债,2022-08-02,61.72,0.0,122.48,0.18,0.83
16161,天弘永利优享债券A,债券型-混合二级,2022-08-30,0.327267,18.38,105.12,0.48,6.45
16162,天弘永利优享债券C,债券型-混合二级,2022-08-30,1.51,18.38,105.12,0.48,6.45
16170,中欧盈选平衡6个月持有混合(FOF)A,FOF-均衡型,2022-12-06,0.419343,0.0,5.03,2.3,96.28
16171,中欧盈选平衡6个月持有混合(FOF)C,FOF-均衡型,2022-12-06,1.14,0.0,5.03,2.3,96.28
16172,鹏扬利泽债券D,债券型-中短债,,,0.0,109.5,3.99,0.07
16177,东财稳健配置六个月持有(FOF)A,FOF-稳健型,2022-10-18,0.152801,0.0,0.0,6.76,93.38
16178,东财稳健配置六个月持有(FOF)C,FOF-稳健型,2022-10-18,0.02293,0.0,0.0,6.76,93.38
16185,广发中证全指电力ETF发起式联接A,指数型-股票,2022-07-19,0.990046,0.0,0.31,5.2,100.18
16186,广发中证全指电力ETF发起式联接C,指数型-股票,2022-07-19,2.21,0.0,0.31,5.2,100.18
16187,南方景气楚荟3个月持有混合(FOF)A,FOF-进取型,2022-10-27,0.474837,0.0,5.02,3.09,92.14
16188,南方景气楚荟3个月持有混合(FOF)C,FOF-进取型,2022-10-27,0.0120069999999999,0.0,5.02,3.09,92.14
16191,永赢安悦60天持有中短债债券A,债券型-中短债,2022-08-30,11.24,0.0,93.79,0.14,6.11
16192,永赢安悦60天持有中短债债券C,债券型-中短债,2022-08-30,17.7,0.0,93.79,0.14,6.11
16197,大成颐享稳健养老目标一年持有混合发起式(FOF)A,FOF-稳健型,2022-08-30,0.517076,0.0,14.9,1.07,84.59
16217,中银证券慧泽平衡3个月持有混合发起(FOF)A,FOF-均衡型,2022-07-13,0.391636,0.0,0.0,6.74,94.91
16218,中银证券慧泽平衡3个月持有混合发起(FOF)C,FOF-均衡型,2022-07-13,0.0399949999999999,0.0,0.0,6.74,94.91
16219,华夏聚锐优选三个月持有混合(FOF)A,FOF-进取型,2023-02-17,2.66,0.0,3.89,2.0,94.37
16220,华夏聚锐优选三个月持有混合(FOF)C,FOF-进取型,2023-02-17,2.9,0.0,3.89,2.0,94.37
16221,华夏聚恒优选三个月持有混合(FOF)A,FOF-均衡型,2023-02-17,0.65073,0.0,4.96,1.98,93.54
16222,华夏聚恒优选三个月持有混合(FOF)C,FOF-均衡型,2023-02-17,2.17,0.0,4.96,1.98,93.54
16225,申万菱信中证内地新能源主题ETF发起联接A,指数型-股票,2022-09-19,0.076363,0.0,0.0,6.89,94.21
16226,申万菱信中证内地新能源主题ETF发起联接C,指数型-股票,2022-09-19,0.019738,0.0,0.0,6.89,94.21
16227,华商安远稳进一年持有混合(FOF)A,FOF-稳健型,2022-11-22,0.777881,0.0,0.0,5.6,94.75
16228,华商安远稳进一年持有混合(FOF)C,FOF-稳健型,2022-11-22,0.6002109999999999,0.0,0.0,5.6,94.75
16229,创金合信星和稳健6个月持有混合发起(FOF)A,FOF-稳健型,2022-11-02,0.050946,0.0,8.05,3.26,88.89
16230,创金合信星和稳健6个月持有混合发起(FOF)C,FOF-稳健型,2022-11-02,0.049897,0.0,8.05,3.26,88.89
16231,创金合信佳和稳健一年持有混合发起(FOF)A,FOF-稳健型,2022-08-30,0.051609,0.0,2.01,3.81,94.41
16232,创金合信佳和稳健一年持有混合发起(FOF)C,FOF-稳健型,2022-08-30,0.050345,0.0,2.01,3.81,94.41
16233,创金合信增福稳健养老目标一年持有期混合发起(FOF)A,FOF-稳健型,2022-07-21,0.294386,0.0,0.0,6.16,98.71
16239,泰信添鑫中短债债券A,债券型-中短债,2022-11-02,30.26,0.0,86.64,0.07,15.67
16240,泰信添鑫中短债债券C,债券型-中短债,2022-11-02,17.61,0.0,86.64,0.07,15.67
16242,东方红养老目标2045五年持有混合发起(FOF)A,FOF-进取型,2022-09-05,0.705616,0.0,4.99,2.87,93.79
16245,易方达汇康稳健养老目标一年持有混合(FOF)A,FOF-稳健型,2022-09-06,3.33,0.0,0.0,13.12,87.07
16259,鑫元安鑫回报混合C,混合型-偏债,2022-07-18,0.209637,29.17,90.85,0.68,7.73
16260,汇添富中债1-5年政策性金融债指数A,指数型-固收,2022-11-09,8.94,0.0,132.74,0.22,0.01
16261,汇添富中债1-5年政策性金融债指数C,指数型-固收,2022-11-09,0.025644,0.0,132.74,0.22,0.01
16271,华安养老目标2035三年持有混合发起式(FOF),FOF-均衡型,2023-01-11,0.558087,0.0,4.58,2.31,93.32
16278,广发美国房地产指数人民币(QDII)C,指数型-海外股票,2022-07-22,0.2857909999999999,0.0,0.0,9.8,94.06
16296,英大通佑一年定开债,债券型-混合一级,2022-08-17,68.56,0.0,111.45,0.0,0.01
16299,浦银季季盈90天滚动持有中短债A,债券型-中短债,,,0.0,92.4,7.56,0.18
16300,浦银季季盈90天滚动持有中短债C,债券型-中短债,,,0.0,92.4,7.56,0.18
16301,兴业180天持有期债券A,债券型-混合一级,2022-08-17,1.76,0.0,85.57,1.23,13.25
16302,兴业180天持有期债券C,债券型-混合一级,2022-08-17,0.4328,0.0,85.57,1.23,13.25
16309,银华玉衡定投三个月持有混合发起(FOF)A,FOF-均衡型,2022-08-08,0.079937,0.0,5.3,4.99,92.2
16310,银华玉衡定投三个月持有混合发起(FOF)C,FOF-均衡型,2022-08-08,0.001129,0.0,5.3,4.99,92.2
16316,同泰积极配置3个月持有股票(FOF)A,FOF-进取型,2022-11-03,2.41,0.0,7.01,1.85,91.92
16317,同泰积极配置3个月持有股票(FOF)C,FOF-进取型,2022-11-03,0.458988,0.0,7.01,1.85,91.92
16322,嘉实安益混合A,混合型-灵活,2022-08-05,0.510273,9.41,97.0,1.29,2.59
16327,农银双利回报债券A,债券型-混合二级,2022-09-30,0.4874819999999999,0.0,123.63,1.23,3.98
16328,农银双利回报债券C,债券型-混合二级,2022-09-30,0.04527,0.0,123.63,1.23,3.98
16329,鹏华创兴增利债券A,债券型-混合二级,2022-10-11,0.173371,18.13,80.5,1.9,8.53
16330,鹏华创兴增利债券C,债券型-混合二级,2022-10-11,0.506898,18.13,80.5,1.9,8.53
16331,鹏华创兴增利债券D,债券型-混合二级,2022-10-11,0.000291,18.13,80.5,1.9,8.53
16338,财通资管通达稳利3个月持有期债券发起式(FOF)A,FOF-稳健型,2022-08-31,1.82,0.0,8.06,0.32,91.77
16339,财通资管通达稳利3个月持有期债券发起式(FOF)C,FOF-稳健型,2022-08-31,1.98,0.0,8.06,0.32,91.77
16344,易方达裕惠定开混合C,混合型-偏债,,,13.32,113.27,0.6,15.29
16349,景顺长城国证新能源车电池ETF联接D,指数型-股票,,,0.0,0.94,5.17,96.14
16357,易方达中证长江保护主题ETF联接发起式A,指数型-股票,2023-04-11,0.104973,0.0,0.0,5.13,95.46
16358,易方达中证长江保护主题ETF联接发起式C,指数型-股票,2023-04-11,0.002983,0.0,0.0,5.13,95.46
16359,恒生前海恒源丰利债券A,债券型-混合二级,2022-11-16,10.01,0.0,123.71,0.21,0.0
16360,恒生前海恒源丰利债券C,债券型-混合二级,2022-11-16,0.048496,0.0,123.71,0.21,0.0
16362,建信中证同业存单AAA指数7天持有,指数型-固收,2022-08-30,21.99,0.0,116.21,0.06,0.42
16363,招商中证红利ETF联接E,指数型-股票,,,0.0,1.03,4.07,96.78
16366,东方红中证同业存单AAA指数7天持有,指数型-固收,2022-12-09,3.71,0.0,111.82,0.01,0.09
16367,嘉实多利收益债券C,债券型-混合二级,2022-10-13,0.001485,19.28,80.9,0.35,0.17
16368,博时稳健优选三个月持有混合(FOF)A,FOF-稳健型,2022-09-14,0.609396,7.84,6.87,3.75,87.87
16369,博时稳健优选三个月持有混合(FOF)C,FOF-稳健型,2022-09-14,1.13,7.84,6.87,3.75,87.87
16376,易米和丰债券A,债券型-混合二级,,,0.0,75.47,0.77,36.27
16377,易米和丰债券C,债券型-混合二级,,,0.0,75.47,0.77,36.27
16394,天弘睿享3个月持有混合发起(FOF)A,FOF-稳健型,2023-10-10,0.056323,6.51,3.68,6.4,94.15
16395,天弘睿享3个月持有混合发起(FOF)C,FOF-稳健型,2023-10-10,0.054907,6.51,3.68,6.4,94.15
16396,交银稳益短债债券A,债券型-中短债,2022-09-21,43.38,0.0,116.96,1.08,0.56
16397,交银稳益短债债券C,债券型-中短债,2022-09-21,0.420196,0.0,116.96,1.08,0.56
16404,大成景泽中短债债券A,债券型-中短债,,,0.0,107.41,0.12,0.0
16405,大成景泽中短债债券C,债券型-中短债,,,0.0,107.41,0.12,0.0
16407,中泰稳固30天持有中短债A,债券型-中短债,2022-10-18,11.77,0.0,110.28,1.14,1.0
16408,中泰稳固30天持有中短债C,债券型-中短债,2022-10-18,8.6,0.0,110.28,1.14,1.0
16409,永赢中证同业存单AAA指数7天持有,指数型-固收,2022-09-14,15.5,0.0,112.44,0.08,8.95
16410,鹏扬中证同业存单AAA指数7天持有,指数型-固收,2022-12-06,6.45,0.0,110.66,0.88,0.4
16412,兴合安平六个月持有债券A,债券型-混合一级,,,0.0,90.43,2.43,7.53
16413,兴合安平六个月持有债券C,债券型-混合一级,,,0.0,90.43,2.43,7.53
16416,南方稳鑫6个月持有债券A,债券型-混合二级,2022-11-23,13.34,7.75,118.83,1.67,0.19
16417,南方稳鑫6个月持有债券C,债券型-混合二级,2022-11-23,0.215951,7.75,118.83,1.67,0.19
16419,国泰安璟债券A,债券型-混合二级,2023-01-17,2.89,15.93,83.76,2.19,9.55
16420,国泰安璟债券C,债券型-混合二级,2023-01-17,0.785343,15.93,83.76,2.19,9.55
16421,万家惠利债券A,债券型-混合二级,2022-10-25,2.38,11.11,92.75,0.57,0.0
16422,万家惠利债券C,债券型-混合二级,2022-10-25,0.85308,11.11,92.75,0.57,0.0
16424,广发集汇债券A,债券型-混合二级,2022-11-08,0.640899,19.41,84.86,3.27,8.31
16425,广发集汇债券C,债券型-混合二级,2022-11-08,0.167009,19.41,84.86,3.27,8.31
16427,汇添富丰利短债D,债券型-中短债,,,0.0,130.62,0.29,0.02
16428,汇添富稳利60天短债D,债券型-中短债,,,0.0,103.36,0.84,0.12
16440,华夏中证红利质量ETF发起联接A,指数型-股票,2022-09-14,1.64,0.0,1.68,3.42,96.47
16441,华夏中证红利质量ETF发起联接C,指数型-股票,2022-09-14,0.219467,0.0,1.68,3.42,96.47
16447,平安双盈添益债券A,债券型-混合一级,2022-12-05,2.03,0.0,106.09,6.34,7.82
16448,平安双盈添益债券C,债券型-混合一级,2022-12-05,8.36,0.0,106.09,6.34,7.82
16456,蜂巢中债1-5年政策性金融债A,指数型-固收,2022-12-15,18.57,0.0,110.44,0.08,3.94
16457,蜂巢中债1-5年政策性金融债C,指数型-固收,2022-12-15,0.00977,0.0,110.44,0.08,3.94
16460,兴证全球优选平衡三个月持有混合(FOF)C,FOF-均衡型,2022-09-05,0.028098,0.51,4.87,1.29,93.78
16472,天弘增益回报债券发起式D,债券型-混合二级,2022-08-11,0.910206,19.26,86.26,1.02,1.29
16474,交银稳固收益债券C,债券型-混合二级,2022-08-17,3.28,21.72,81.13,3.24,0.43
16479,易方达裕丰回报债券C,债券型-混合二级,,,17.04,115.31,0.86,2.83
16483,国泰利盈60天滚动持有中短债A,债券型-中短债,2022-11-22,8.66,0.0,101.49,0.03,0.9
16484,国泰利盈60天滚动持有中短债C,债券型-中短债,2022-11-22,7.4,0.0,101.49,0.03,0.9
16490,华安慧萃组合精选3个月持有混合(FOF)C,FOF-进取型,2022-11-03,0.0003529999999999,0.0,5.0,2.31,93.37
16495,景顺长城中证港股通科技ETF发起联接A,指数型-股票,2022-09-01,0.249307,0.0,0.98,5.32,97.54
16496,景顺长城中证港股通科技ETF发起联接C,指数型-股票,2022-09-01,0.363938,0.0,0.98,5.32,97.54
16497,建信鑫享短债债券D,债券型-中短债,2022-08-18,0.065492,0.0,123.58,0.18,0.0
16509,天弘弘新混合发起式C,混合型-偏债,2022-08-17,0.001009,4.76,119.88,1.77,5.12
16510,嘉实年年红一年持有债券发起A,债券型-混合一级,2022-10-18,20.01,0.09,99.32,0.13,0.63
16511,嘉实年年红一年持有债券发起C,债券型-混合一级,2022-10-18,10.62,0.09,99.32,0.13,0.63
16513,招商安嘉债券,债券型-混合二级,,,17.81,77.13,6.89,0.97
16514,创金合信信用红利债券E,债券型-混合一级,,,0.0,108.38,1.22,1.16
16519,华安新回报混合C,混合型-灵活,2024-06-18,1.4,0.0,46.82,4.57,48.7
16526,招商鑫诚短债A,债券型-中短债,2022-11-09,2.42,0.0,82.06,11.15,7.54
16527,招商鑫诚短债C,债券型-中短债,2022-11-09,54.13,0.0,82.06,11.15,7.54
16532,嘉实纳斯达克100ETF发起联接(QDII)A人民币,指数型-海外股票,2022-09-15,12.43,0.0,0.0,8.25,95.18
16533,嘉实纳斯达克100ETF发起联接(QDII)C人民币,指数型-海外股票,2022-09-15,16.92,0.0,0.0,8.25,95.18
16534,嘉实纳斯达克100ETF发起联接(QDII)A美元现汇,指数型-海外股票,,,0.0,0.0,8.25,95.18
16540,中加颐鑫纯债债券C,债券型-中短债,,,0.0,90.55,0.05,9.44
16545,交银稳进回报六个月持有期混合A,混合型-偏债,2023-02-01,1.01,9.12,87.89,5.54,0.11
16546,交银稳进回报六个月持有期混合C,混合型-偏债,2023-02-01,1.16,9.12,87.89,5.54,0.11
16547,大成盛享一年持有混合A,混合型-偏债,2023-02-24,0.6505380000000001,20.93,61.02,3.86,15.23
16548,大成盛享一年持有混合C,混合型-偏债,2023-02-24,0.00796,20.93,61.02,3.86,15.23
16557,长盛安鑫中短债E,债券型-中短债,2022-08-29,1.1,0.0,125.19,0.75,0.0
16566,嘉实中证电池主题ETF发起联接A,指数型-股票,2022-09-21,0.146912,1.58,0.0,5.58,100.56
16567,嘉实中证电池主题ETF发起联接C,指数型-股票,2022-09-21,1.52,1.58,0.0,5.58,100.56
16572,招商中证银行AH价格优选ETF发起式联接A,指数型-股票,2022-12-28,0.21589,0.0,0.0,8.26,100.72
16573,招商中证银行AH价格优选ETF发起式联接C,指数型-股票,2022-12-28,0.0704549999999999,0.0,0.0,8.26,100.72
16580,万家双利债券C,债券型-混合二级,2022-08-25,0.467033,19.98,92.63,3.21,0.01
16581,嘉实上海金ETF发起联接A,指数型-其他,2023-03-02,0.431637,0.0,0.0,6.42,96.77
16582,嘉实上海金ETF发起联接C,指数型-其他,2023-03-02,0.182719,0.0,0.0,6.42,96.77
16587,浦银安盛中证同业存单AAA指数7天持有,指数型-固收,2022-09-14,1.47,0.0,118.48,2.0,6.95
16594,易方达安心回馈混合C,混合型-偏债,2022-09-13,0.023781,27.86,96.06,0.39,6.15
16596,民生加银月月乐30天持有短债A,债券型-中短债,2022-09-20,2.32,0.0,136.64,0.1,0.43
16597,民生加银月月乐30天持有短债C,债券型-中短债,2022-09-20,17.53,0.0,136.64,0.1,0.43
16607,中金安盈90天持有中短债A,债券型-中短债,2022-11-15,1.33,0.0,118.43,2.42,0.17
16608,中金安盈90天持有中短债C,债券型-中短债,2022-11-15,1.99,0.0,118.43,2.42,0.17
16610,富国稳健添盈债券A,债券型-混合二级,2023-04-26,9.18,18.22,80.4,1.86,2.16
16611,富国稳健添盈债券C,债券型-混合二级,2023-04-26,14.29,18.22,80.4,1.86,2.16
16618,国融添益增强债券A,债券型-混合二级,2023-04-12,2.06,0.63,112.09,6.66,0.13
16619,国融添益增强债券C,债券型-混合二级,2023-04-12,16.2,0.63,112.09,6.66,0.13
16621,平安盈诚积极配置6个月持有混合(FOF)A,FOF-进取型,2022-11-22,0.57076,0.0,0.42,5.32,94.58
16622,平安盈诚积极配置6个月持有混合(FOF)C,FOF-进取型,2022-11-22,0.1544849999999999,0.0,0.42,5.32,94.58
16625,长城中证同业存单AAA指数7天持有,指数型-固收,2022-11-30,15.2,0.0,130.71,0.02,3.35
16630,易方达中证1000ETF联接A,指数型-股票,2023-01-18,2.51,1.28,0.0,7.21,99.41
16631,易方达中证1000ETF联接C,指数型-股票,2023-01-18,3.68,1.28,0.0,7.21,99.41
16633,富国中证1000ETF联接A,指数型-股票,2022-11-15,0.199728,0.0,3.79,3.14,93.92
16634,富国中证1000ETF联接C,指数型-股票,2022-11-15,0.282751,0.0,3.79,3.14,93.92
16636,汇添富稳安三个月持有债券B,债券型-混合一级,,,0.0,113.42,1.22,1.16
16637,博道和瑞多元稳健6个月持有混合A,混合型-偏债,2022-10-25,0.152079,21.18,44.84,7.66,26.78
16638,博道和瑞多元稳健6个月持有混合C,混合型-偏债,2022-10-25,0.1474,21.18,44.84,7.66,26.78
16639,南方达元债券A,债券型-混合二级,2023-03-30,0.58081,15.95,90.0,3.58,0.37
